ID,Name,Activity,Country,Gender,BirthDate,Issue_Lev1,Issue_Lev2,Call_Category1,Call_Category2,Resolution,Verbatims
3131983,Oskar Busch-Tenter,Gold high activity,DE,M,16FEB1998,Bill,3rd Party Charges,Friendly & Courteous,Helpfulness,Resolved: Applied refund/ blocked purchases,He was courteous  helpful  knowledgeable
3132168,Dagmar Tybus,Gold high activity,DE,F,08FEB1998,Cancellation - Personal Circumstances,Saved,Helpfulness,Knowledge & Expertis,Feature added,Clayton understood what I needed  was knowledgeable  helpful and referred me to a different dept when he didn t have answer to a question
3132598,Abis Mckertich,Gold low activity,US,F,07MAR1998,Payments,Make a Payment,Payments/Billing,Loyalty,Resolved: Processed payment/ waived fee,MTT has too many system errors and can t even tell me how certain things occurred on my bill  I will find another company soon  These years I ve spent have been real
3133712,Jytte Viola Vinsten,Gold low activity,DK,F,20JUL1981,Plan and Features,Data Unlimited,Product Range & Avail,Data,Escalation to Management,I think the handling of  unlimited data plans  is ridiculous  How can you call it unlimited if you slow  the data availability to the point of being worthless simply because someone uses more than 3gb    Hardly unlimited
3134113,Birgitte Berglund,Gold low activity,SE,F,04SEP1976,Equipment,Equipment Upgrade,Helpfulness,Upgrades/Renewals,Directed gte.com,I wasn t able to get my phone upgraded however I was helped along with my issue and given the information on which department to contact
3134730,Jennie Brikowski,Gold low activity,US,F,,Bill and Payments,Process a Payment,Network/Coverage,,Processed 1 time payment and set up AutoPay,Wonderful experience
3135404,Yuang-Ling Thompson,Gold high activity,US,F,12AUG1998,Services Troubleshooting,Voicemail Password Reset,Cost of Service,,Resolved: Reset voicemail password,One I will take the survey later today
3137345,Carlos Ribeiro,Gold high activity,PT,M,26MAR1991,Equipment,Equipment Settings,Miscellaneous,,Resolved: Shared how to use,Excellent providing instructions and support
3137704,Kumud Dworaczyk,Gold low activity,US,F,08SEP1998,Payments,Payment Arrangements,Friendly & Courteous,Helpfulness,Extended Collections Path / Made New Arrangements,CSR are always kind and willing to help
3137919,Marvin Manzo,Gold high activity,US,M,22FEB1946,Bill,Data Charges,Miscellaneous,,Resolved: Issued adjustment/ no plan change,Online chat was more appealing than over the phone
3141185,Hartmut Donisch,Gold low activity,DE,M,19JUL1956,Bill and Payments,General Information,Hold Time,,Resolved: Shared details and information,Looking  into  going to straight  Talk phones
3141619,Francisco Fernández de Córdoba,Gold high activity,ES,M,20MAY1996,Plan,Feature Inquiry,Cost of Service,,Changed Feature(s),The prices are to high and need better pricing     Besides that I have no problem
3142570,Dagmar Häußler,Gold low activity,DE,F,21JAN1986,Bill,Equipment upgrade fee,Cost of Service,Payments/Billing,Resolved: Shared fee or charges/ issued adjustmen,MTT bills are confusing very expensive service
3142624,Maria Certain,Gold low activity,US,F,16APR1951,Plans and Features,Nation FamilyTalk,Miscellaneous,,Unable to add/change/remove plan,I would like someone to call back to resolve the problem like I was told by Paris he would
3143222,Jack Cronje,Gold high activity,ZA,,25AUG1951,Account Level,Transfer of Billing Responsibility,Friendly & Courteous,Helpfulness,Added ToBR Authorization,4 different calls  4 different answers to the problem  each answer turned out to be wrong  All people were pleasant and helpful  they just did not understand how a different department worked   You can do this online  sez one depar
3143981,Cynthia Shope,Gold high activity,US,F,,Services Troubleshooting,Cannot make or receive calls (TG),Friendly & Courteous,Helpfulness,Resolved: Other troubleshooting,Very helpful with problem   although shre could not clear up my problem  I was very impressed with her because she did a callback later to make sure the MTT store had taken care of my problem   Thank you MTT for your representative
3145714,A.G. Karels,Gold low activity,NL,M,24DEC1991,Equipment,Rate Plan,Miscellaneous,,Changed rate plan - Advised of effective date,I ve never had better service   She is an excellent Rep  Thank you guys so much
3147575,Mario Carreño Beltrán,Gold high activity,ES,M,07NOV2000,Services Troubleshooting,Payment Arrangements,Process & Efficiency,,Set up Payment Arrangement,Excellent customer service
3147587,Jan Agrell,Gold high activity,SE,F,15JAN1966,Account Level,Transfer of Billing Responsibility,Friendly & Courteous,Helpfulness,Educated - Process ToBR over the phone,Representatives are  me  As of today there s an issue that has not been resolved  I m exhausted  Whatever happens ill go to Verizon with my 8 lines
3147825,Shirley Sproule,Gold high activity,AU,F,15SEP1956,Services Troubleshooting,Payment Arrangements,Friendly & Courteous,Helpfulness,Resolved: Made 1 part payment arrangement,The Representative was great she helped me with all my Questions great feeling to call a Business and they can help you with all your neededs
3149263,Domi Vallina,Gold high activity,ES,F,09FEB2000,Bill,Credit Adjustment,Process & Efficiency,,Completed,Great service thank you
3149328,Augusto Monteiro Barata,Gold high activity,PT,,07DEC1986,Services Troubleshooting,Account Balance,Miscellaneous,,Dispute resolved,
3149740,Emilio Antich,Gold low activity,ES,M,,Account,Non Payment Restore,Cost of Service,,Resolved: Restored service,Your service is horrible
3149770,Susan Rietvelt,Gold low activity,US,F,24MAY1976,Equipment,Caller Not Present,Network/Coverage,,Completed Interaction and Call Ended,U verse
3150359,Achah Hartsook,Gold low activity,US,F,27DEC1996,GTE GPS Service,Other LBS Apps - How to use service,Helpfulness,Process & Efficiency,Educated Customer - Service/How To Use,She was helpful  efficient
3150396,Roselyne Chapalain,Gold high activity,FR,F,11JAN1966,Bill,Credit Adjustment,Network/Coverage,,Completed,"Exelente ,  seriedad y confianza"
3151370,Philliph Romano,Gold low activity,US,M,06MAY1981,Caller Not Present,Caller Not Present,Friendly & Courteous,Helpfulness,Completed Interaction and Call Ended,She was kind and gentle willing to help MTT maintain it s customers
3151508,Timohty Joyner,Gold high activity,US,M,24OCT2000,Account,General Information,Miscellaneous,,Resolved: Shared details and information,Live chat worked finr for the simple question I had   The question was answered
3152046,Otis Lovria,Gold high activity,US,M,24JAN1996,Payments,Payment Arrangements,Friendly & Courteous,Helpfulness,Set up Payment Arrangement,The rep was very polite and helpful
3152538,Rocco Mckee,Gold low activity,US,M,23MAR1981,Payments,Payment Information,Miscellaneous,,Resolved: Shared payment details,Kimberlee Kie was very cordial and quickly answered my question  I was quite satisfied
3152929,James Cela Martínez,Gold low activity,ES,M,06FEB1986,Payments,Payment Arrangements,Cost of Service,,Resolved: Made 2 part payment arrangement,I am having a difficult time pay 300.00 monthly so i wanted to removed then2 last lines a added in november and convert them to prepaid. They were not able to wave the penalty for me
3154396,Steven Keune,Gold high activity,US,O,01OCT1996,Payments,Payment Arrangements,Helpfulness,Payments/Billing,Resolved: Made 2 part payment arrangement,Bueno el senor me ayudo mucho y muy bien lo unico es k encuentro las tarifas muy altas
3157222,Kelly Paynter,Gold high activity,US,F,24JAN1996,Pay As You Go (PAYG),$50 Unl Calling/Text/Data,Helpfulness,Process & Efficiency,Changed to $50 Unl Calling/Text/Data Rate Plan,The 611  and hung up on me a couple of times really not helpful at all should of just called customer service first
3158157,Patricia Minor,Gold high activity,US,F,09DEC1971,Bill,Credit Adjustment,Helpfulness,Knowledge & Expertis,Completed,El joven resolvio el problema con profesionalismo
3158621,Damian Halliday,Gold high activity,GB,M,17MAR1946,Pay As You Go (PAYG),Credit Card/Debit Card/eCheck,Miscellaneous,,Transfer to Payment center,Its was too long  i dident receve a warning and you wouldent text back to my situation
3159076,Erika Steuerwald,Gold high activity,DE,F,,Plan and Features,Insurance,Network/Coverage,,Removed feature(s) and advised of proration,You still didn t tell me what I get
3159328,Randall Goodman,Gold high activity,US,M,21OCT1951,Services Troubleshooting,Make a Payment,Helpfulness,,Processed Payment & Advised of PAF,They were very helpful
3159591,Lunda Gammon,Gold low activity,US,F,13OCT1976,Plans and Features,Mobile Share Unlimited Talk and Text,Data,,Resolved: Changed from FT plan,Data overages
3159716,Iris Guckert,Gold low activity,DE,F,13MAR1961,Payments,Payment Arrangements,Friendly & Courteous,,Resolved: Made 1 part payment arrangement,Just awesome great job
3160792,Arch Galati,Gold low activity,US,M,22NOV1956,Cancellation,General Information,Friendly & Courteous,Helpfulness,Resolved: Shared details and information,Hailey was extremely helpful and helped to make a stressful situation more pleasant because of her positive TCOMitude  I upgraded to an iPhone 5 eventually and I m so glad I did
3160961,Rolf Petmecky,Gold high activity,DE,M,05MAR1971,Plans and Features,Nation FamilyTalk,Friendly & Courteous,Hold Time,Resolved: Moved to FT plan,El fue Muy amable y y trato de ayudarme  pero no me llamo para tras cuando la llamada se corto  y no entiendo .  Porque mi Internet no finciona  tengo  un I phone y parece Q tuviera UNO de .  1 G  no tiene poder para bajar informat
3160997,Fillmer Cannady,Gold low activity,US,M,25JUL1986,Payments,Payment Arrangements,Knowledge & Expertise,,Extended Collections Path / Made New Arrangements,He was very understanding and compassionate to my situation
3162217,Smithey Madrin,Gold high activity,US,M,23MAR1946,Equipment,Web Browsing,Network/Coverage,,Resolved: Shared how to use,No thank you
3163565,Michael Yarasheski,Gold high activity,US,M,22MAY1961,Equipment,International Long Distance Calling,Loyalty,,Removed feature(s) and advised of proration,I have been with MTT  10 years  it would take a lot to make me change
3163773,Amy Babcock,Gold low activity,US,F,13JAN1971,Equipment,Make a Payment,Helpfulness,,Resolved: Educated payment options,None
3163800,Masceo Babcock,Gold low activity,US,M,08APR1961,Services Troubleshooting,Cannot Send or Receive MMS (TG),Friendly & Courteous,,Resolved: Other troubleshooting,He was very nice and compassionate
3164131,Mona Brattgjerd,Gold high activity,NO,F,11JUN1956,Payments,Make a Payment,Friendly & Courteous,Knowledge & Expertis,Processed Payment & Advised of PAF,Keiko was very polite and professional
3164865,Teresa Crusenberry,Gold high activity,US,F,01MAR1991,Plan and Features,Data Tiered,Cost of Service,Loyalty,Educated - Feature usage cost,I am interested in upgrading the four phones I have on my account   But not if it is going to cost me 36 per phone   I could change to another company and get new phones for less   I think you should reward your present customers a
3165429,Philippe Douven,Gold low activity,BE,M,23OCT1996,Bill and Payments,Payment Research,Helpfulness,Hold Time,Educated - Payment research resolution,I was transferred to another department  after being on hold for over 5 mins the call was disconnected  Therefore the problem was on resolved
3165797,Yolanda Espinosa López-Menchero,Gold low activity,ES,F,14JAN1971,Plan and Features,Group Rate Plan,Network/Coverage,,Changed group rate plan - Advised of effective da,Good
3166685,Beat Spinelli,Gold low activity,CH,O,25JUN2000,Plan and Features,Rate Plan,Friendly & Courteous,Helpfulness,Educated - Rate plan,Barbara was very professional  patient  and helpful  THANK U
3168179,Cho Dargin,Gold low activity,US,M,11DEC1946,Account,Activation New,Helpfulness,Friendly & Courteous,Resolved: Completed activation,The first call I made on Saturday gave me inaccurate information  After I called back the young man I spoke with was very helpful  although I had to wait several minutes for the issue to be resolved  It was finally taken care of
3169609,Frank Sarubbi,Gold high activity,US,M,04APR2000,Caller Not Present,Caller Not Present,Friendly & Courteous,Helpfulness,Completed Interaction and Call Ended,Please give Pamala the credit she was so nice  helpful i wish every time i called i could get her
3169810,Oemer Reymond,Gold high activity,DE,,23MAY1976,Services Troubleshooting,Cannot Make Calls,Helpfulness,,Educated - Low signal area,5
